loan_amnt,term,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,addr_state,dti,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,application_type,mort_acc,pub_rec_bankruptcies,target_default,issue_year
7500.0, 36 months,1 year,MORTGAGE,50000.0,Not Verified,Dec-2015,credit_card,MO,23.09,705.0,709.0,1.0,13.0,0.0,11856.0,37.6,28.0,Individual,5.0,0.0,0,2015
5000.0, 36 months,2 years,RENT,90000.0,Source Verified,Dec-2015,other,CA,16.79,700.0,704.0,3.0,13.0,1.0,4447.0,19.0,23.0,Individual,0.0,1.0,0,2015
15000.0, 36 months,2 years,MORTGAGE,130000.0,Not Verified,Dec-2015,home_improvement,GA,1.54,800.0,804.0,0.0,8.0,0.0,4517.0,11.6,15.0,Individual,2.0,0.0,0,2015
5700.0, 36 months,2 years,OWN,65000.0,Verified,Dec-2015,debt_consolidation,NJ,19.39,665.0,669.0,1.0,13.0,3.0,62620.0,45.2,25.0,Individual,1.0,0.0,1,2015
12000.0, 36 months,1 year,OWN,54000.0,Verified,Dec-2015,other,OH,31.0,740.0,744.0,1.0,13.0,0.0,3422.0,22.1,30.0,Individual,1.0,0.0,1,2015
10000.0, 36 months,10+ years,RENT,65000.0,Not Verified,Dec-2015,debt_consolidation,FL,8.24,660.0,664.0,4.0,18.0,3.0,11685.0,31.8,42.0,Individual,0.0,3.0,0,2015
16000.0, 60 months,2 years,MORTGAGE,75000.0,Source Verified,Dec-2015,debt_consolidation,MD,24.35,660.0,664.0,2.0,10.0,0.0,22900.0,91.6,37.0,Individual,4.0,0.0,1,2015
8000.0, 36 months,10+ years,MORTGAGE,75000.0,Not Verified,Dec-2015,debt_consolidation,FL,20.99,690.0,694.0,2.0,21.0,0.0,16547.0,31.2,40.0,Individual,2.0,0.0,0,2015
12000.0, 60 months,10+ years,MORTGAGE,60000.0,Source Verified,Dec-2015,debt_consolidation,NC,10.84,700.0,704.0,0.0,7.0,0.0,17047.0,75.8,23.0,Individual,3.0,0.0,0,2015
35000.0, 36 months,10+ years,OWN,90000.0,Verified,Dec-2015,debt_consolidation,NY,30.41,675.0,679.0,2.0,16.0,0.0,190171.0,90.0,21.0,Individual,1.0,0.0,0,2015
8400.0, 36 months,< 1 year,RENT,18000.0,Source Verified,Dec-2015,debt_consolidation,OR,24.07,660.0,664.0,0.0,8.0,0.0,5135.0,71.3,22.0,Individual,0.0,0.0,0,2015
14000.0, 60 months,8 years,MORTGAGE,72000.0,Source Verified,Dec-2015,debt_consolidation,SC,19.09,710.0,714.0,0.0,12.0,0.0,22008.0,47.3,32.0,Individual,3.0,0.0,0,2015
28000.0, 36 months,10+ years,RENT,140000.0,Verified,Dec-2015,credit_card,NY,4.05,685.0,689.0,0.0,3.0,0.0,6601.0,89.2,4.0,Individual,0.0,0.0,0,2015
1600.0, 36 months,< 1 year,RENT,60000.0,Verified,Dec-2015,debt_consolidation,NY,7.26,665.0,669.0,0.0,6.0,0.0,3458.0,43.8,19.0,Individual,0.0,0.0,0,2015
4000.0, 36 months,10+ years,RENT,42000.0,Not Verified,Dec-2015,debt_consolidation,AZ,4.34,705.0,709.0,0.0,6.0,0.0,5454.0,48.3,11.0,Individual,0.0,0.0,0,2015
13900.0, 60 months,7 years,RENT,53800.0,Verified,Dec-2015,debt_consolidation,MA,39.04,675.0,679.0,0.0,16.0,0.0,19702.0,68.9,22.0,Individual,0.0,0.0,0,2015
11600.0, 60 months,2 years,MORTGAGE,44000.0,Source Verified,Dec-2015,debt_consolidation,IN,7.75,685.0,689.0,0.0,12.0,0.0,13600.0,31.6,48.0,Individual,6.0,0.0,0,2015
25000.0, 60 months,6 years,MORTGAGE,90000.0,Source Verified,Dec-2015,debt_consolidation,MI,21.75,675.0,679.0,2.0,18.0,1.0,33485.0,64.9,41.0,Individual,3.0,0.0,0,2015
12000.0, 60 months,10+ years,MORTGAGE,60000.0,Source Verified,Dec-2015,credit_card,OR,21.6,695.0,699.0,0.0,11.0,0.0,7161.0,29.6,48.0,Individual,1.0,0.0,0,2015
10000.0, 36 months,8 years,RENT,48000.0,Verified,Dec-2015,debt_consolidation,NV,21.25,680.0,684.0,0.0,6.0,0.0,9790.0,83.7,12.0,Individual,0.0,0.0,0,2015
18000.0, 60 months,8 years,OWN,62250.0,Not Verified,Dec-2015,debt_consolidation,OH,18.12,695.0,699.0,3.0,17.0,0.0,8521.0,38.2,31.0,Individual,3.0,0.0,0,2015
8000.0, 36 months,10+ years,RENT,34000.0,Verified,Dec-2015,debt_consolidation,PA,25.34,670.0,674.0,1.0,13.0,0.0,2957.0,44.1,25.0,Individual,0.0,0.0,1,2015
5000.0, 36 months,1 year,MORTGAGE,115000.0,Verified,Dec-2015,credit_card,NY,11.63,665.0,669.0,3.0,36.0,0.0,18832.0,35.6,74.0,Individual,4.0,0.0,0,2015
4000.0, 36 months,10+ years,MORTGAGE,60000.0,Source Verified,Dec-2015,home_improvement,CA,12.44,670.0,674.0,1.0,16.0,1.0,6209.0,24.3,35.0,Individual,3.0,1.0,0,2015
35000.0, 36 months,5 years,MORTGAGE,250000.0,Verified,Dec-2015,debt_consolidation,FL,2.87,670.0,674.0,0.0,6.0,1.0,7963.0,66.4,10.0,Individual,2.0,1.0,0,2015
12075.0, 36 months,7 years,MORTGAGE,110000.0,Verified,Dec-2015,debt_consolidation,SC,7.17,695.0,699.0,2.0,13.0,4.0,3035.0,22.8,18.0,Individual,1.0,0.0,1,2015
11000.0, 36 months,8 years,MORTGAGE,90000.0,Source Verified,Dec-2015,debt_consolidation,CA,3.21,660.0,664.0,0.0,3.0,0.0,8348.0,75.9,23.0,Individual,8.0,0.0,0,2015
8000.0, 36 months,10+ years,MORTGAGE,100000.0,Verified,Dec-2015,other,IL,28.17,675.0,679.0,2.0,17.0,0.0,40552.0,90.5,24.0,Individual,2.0,0.0,0,2015
7125.0, 36 months,,MORTGAGE,21000.0,Verified,Dec-2015,debt_consolidation,FL,24.26,675.0,679.0,0.0,8.0,0.0,16284.0,68.1,35.0,Individual,3.0,0.0,1,2015
9900.0, 36 months,10+ years,RENT,55000.0,Source Verified,Dec-2015,debt_consolidation,NY,5.61,680.0,684.0,0.0,6.0,0.0,9811.0,76.1,7.0,Individual,0.0,0.0,1,2015
16000.0, 36 months,2 years,RENT,75000.0,Not Verified,Dec-2015,debt_consolidation,CA,14.58,770.0,774.0,0.0,8.0,0.0,11025.0,24.7,28.0,Individual,0.0,0.0,0,2015
20000.0, 36 months,2 years,RENT,148000.0,Source Verified,Dec-2015,debt_consolidation,PA,21.08,680.0,684.0,0.0,6.0,0.0,29557.0,92.4,28.0,Individual,6.0,0.0,0,2015
15000.0, 36 months,9 years,MORTGAGE,140000.0,Source Verified,Dec-2015,home_improvement,CO,12.08,675.0,679.0,0.0,9.0,0.0,21483.0,49.6,34.0,Individual,6.0,0.0,0,2015
10000.0, 36 months,3 years,RENT,43000.0,Source Verified,Dec-2015,credit_card,RI,11.0,680.0,684.0,0.0,13.0,0.0,8031.0,52.5,16.0,Individual,0.0,0.0,0,2015
35000.0, 36 months,8 years,OWN,105000.0,Source Verified,Dec-2015,debt_consolidation,NJ,27.48,765.0,769.0,2.0,22.0,0.0,22637.0,48.5,45.0,Individual,4.0,0.0,0,2015
20800.0, 60 months,10+ years,MORTGAGE,90000.0,Not Verified,Dec-2015,debt_consolidation,WA,33.13,710.0,714.0,0.0,17.0,0.0,33001.0,52.5,35.0,Individual,3.0,0.0,0,2015
15000.0, 36 months,2 years,RENT,175000.0,Not Verified,Dec-2015,credit_card,CO,27.44,730.0,734.0,0.0,9.0,0.0,20175.0,67.2,27.0,Individual,0.0,0.0,0,2015
13200.0, 60 months,10+ years,RENT,70000.0,Verified,Dec-2015,debt_consolidation,VA,23.11,775.0,779.0,0.0,7.0,0.0,6530.0,24.4,12.0,Individual,0.0,0.0,1,2015
15000.0, 36 months,,OWN,40000.0,Not Verified,Dec-2015,credit_card,TX,19.29,740.0,744.0,0.0,13.0,0.0,24419.0,25.8,30.0,Individual,3.0,0.0,0,2015
35000.0, 36 months,10+ years,MORTGAGE,140000.0,Source Verified,Dec-2015,debt_consolidation,MA,10.79,740.0,744.0,1.0,8.0,0.0,35947.0,62.6,15.0,Individual,3.0,0.0,0,2015
4500.0, 36 months,3 years,RENT,36000.0,Source Verified,Dec-2015,debt_consolidation,AL,24.13,710.0,714.0,0.0,11.0,0.0,4075.0,14.2,32.0,Individual,0.0,0.0,0,2015
12000.0, 60 months,8 years,MORTGAGE,68500.0,Source Verified,Dec-2015,debt_consolidation,TX,28.5,685.0,689.0,0.0,8.0,0.0,7741.0,47.8,11.0,Individual,1.0,0.0,1,2015
10000.0, 36 months,3 years,OWN,82500.0,Verified,Dec-2015,debt_consolidation,TX,14.73,660.0,664.0,0.0,11.0,1.0,6164.0,62.9,26.0,Individual,2.0,1.0,0,2015
35000.0, 36 months,7 years,MORTGAGE,150000.0,Source Verified,Dec-2015,debt_consolidation,IL,13.58,690.0,694.0,2.0,21.0,0.0,41255.0,51.8,47.0,Individual,2.0,0.0,0,2015
10000.0, 36 months,2 years,RENT,60000.0,Source Verified,Dec-2015,credit_card,FL,16.98,660.0,664.0,0.0,11.0,0.0,14845.0,87.8,29.0,Individual,2.0,0.0,0,2015
11725.0, 60 months,1 year,MORTGAGE,62080.0,Verified,Dec-2015,credit_card,CA,30.33,695.0,699.0,0.0,10.0,0.0,18527.0,83.1,26.0,Individual,1.0,0.0,1,2015
18000.0, 36 months,3 years,MORTGAGE,56000.0,Not Verified,Dec-2015,credit_card,TX,12.41,665.0,669.0,0.0,10.0,0.0,20095.0,34.0,11.0,Individual,0.0,0.0,0,2015
34000.0, 60 months,6 years,RENT,82000.0,Verified,Dec-2015,debt_consolidation,VA,17.52,745.0,749.0,0.0,18.0,0.0,58347.0,18.8,34.0,Individual,4.0,0.0,0,2015
30000.0, 60 months,8 years,MORTGAGE,80000.0,Verified,Dec-2015,credit_card,NJ,17.45,665.0,669.0,0.0,14.0,0.0,24818.0,69.9,20.0,Individual,0.0,0.0,0,2015
15100.0, 60 months,2 years,RENT,42000.0,Source Verified,Dec-2015,debt_consolidation,NC,34.31,695.0,699.0,0.0,12.0,0.0,1026.0,8.6,17.0,Individual,0.0,0.0,1,2015
6000.0, 36 months,< 1 year,RENT,45000.0,Not Verified,Dec-2015,debt_consolidation,IL,24.13,690.0,694.0,2.0,24.0,0.0,4935.0,20.1,33.0,Individual,0.0,0.0,0,2015
29750.0, 36 months,10+ years,RENT,140000.0,Source Verified,Dec-2015,credit_card,NY,9.53,710.0,714.0,1.0,7.0,1.0,19533.0,26.3,17.0,Individual,1.0,0.0,0,2015
12000.0, 36 months,2 years,RENT,118000.0,Source Verified,Dec-2015,debt_consolidation,IL,11.11,700.0,704.0,0.0,9.0,0.0,12546.0,66.4,22.0,Individual,0.0,0.0,0,2015
25000.0, 36 months,8 years,OWN,200000.0,Source Verified,Dec-2015,credit_card,CA,6.56,705.0,709.0,0.0,13.0,1.0,12447.0,32.2,22.0,Individual,3.0,1.0,0,2015
24000.0, 36 months,2 years,MORTGAGE,80000.0,Not Verified,Dec-2015,debt_consolidation,NJ,14.81,720.0,724.0,0.0,11.0,0.0,16986.0,68.8,19.0,Individual,2.0,0.0,0,2015
2400.0, 36 months,4 years,RENT,60087.0,Source Verified,Dec-2015,debt_consolidation,IL,17.77,660.0,664.0,0.0,18.0,0.0,4104.0,97.7,34.0,Individual,0.0,0.0,0,2015
2150.0, 36 months,7 years,MORTGAGE,105000.0,Verified,Dec-2015,home_improvement,DC,12.19,665.0,669.0,0.0,11.0,0.0,19621.0,84.9,20.0,Individual,2.0,0.0,0,2015
20000.0, 36 months,10+ years,OWN,185000.0,Source Verified,Dec-2015,debt_consolidation,MA,5.27,715.0,719.0,0.0,8.0,0.0,17505.0,47.4,28.0,Individual,3.0,0.0,0,2015
5000.0, 36 months,8 years,OWN,40000.0,Not Verified,Dec-2015,credit_card,IN,7.59,700.0,704.0,0.0,4.0,0.0,4382.0,56.0,4.0,Individual,0.0,0.0,0,2015
10700.0, 36 months,4 years,RENT,42000.0,Verified,Dec-2015,credit_card,AZ,8.11,705.0,709.0,0.0,4.0,0.0,10641.0,78.8,10.0,Individual,3.0,0.0,0,2015
20950.0, 60 months,6 years,MORTGAGE,50000.0,Source Verified,Dec-2015,debt_consolidation,LA,36.49,665.0,669.0,1.0,17.0,0.0,17862.0,51.9,31.0,Individual,3.0,0.0,1,2015
7500.0, 36 months,10+ years,RENT,48000.0,Source Verified,Dec-2015,credit_card,FL,12.63,690.0,694.0,2.0,9.0,0.0,1874.0,12.7,18.0,Individual,2.0,0.0,0,2015
15600.0, 60 months,3 years,RENT,65000.0,Not Verified,Dec-2015,debt_consolidation,CO,18.36,690.0,694.0,0.0,32.0,0.0,7486.0,42.8,49.0,Individual,1.0,0.0,1,2015
6000.0, 36 months,10+ years,RENT,102000.0,Verified,Dec-2015,debt_consolidation,IL,8.4,675.0,679.0,0.0,8.0,0.0,9976.0,35.6,16.0,Individual,5.0,0.0,0,2015
16000.0, 36 months,4 years,MORTGAGE,65000.0,Not Verified,Dec-2015,debt_consolidation,NY,13.24,715.0,719.0,0.0,6.0,0.0,13401.0,62.3,14.0,Individual,1.0,0.0,0,2015
13675.0, 60 months,10+ years,RENT,80405.0,Verified,Dec-2015,credit_card,CA,34.06,700.0,704.0,0.0,13.0,0.0,35812.0,67.2,19.0,Individual,0.0,0.0,1,2015
11000.0, 36 months,10+ years,MORTGAGE,72000.0,Source Verified,Dec-2015,debt_consolidation,OH,24.25,670.0,674.0,0.0,7.0,1.0,848.0,11.5,24.0,Individual,6.0,1.0,0,2015
14400.0, 60 months,10+ years,OWN,80000.0,Source Verified,Dec-2015,debt_consolidation,FL,4.05,660.0,664.0,0.0,5.0,0.0,11333.0,93.7,9.0,Individual,0.0,0.0,0,2015
5000.0, 36 months,2 years,RENT,40500.0,Source Verified,Dec-2015,credit_card,CA,14.04,685.0,689.0,0.0,11.0,0.0,2976.0,76.3,43.0,Individual,0.0,0.0,0,2015
6000.0, 36 months,2 years,RENT,32000.0,Verified,Dec-2015,other,WA,31.77,660.0,664.0,1.0,10.0,1.0,4794.0,35.8,34.0,Individual,0.0,1.0,1,2015
35000.0, 60 months,10+ years,MORTGAGE,123500.0,Source Verified,Dec-2015,credit_card,OH,10.2,740.0,744.0,0.0,14.0,0.0,118044.0,26.3,31.0,Individual,6.0,0.0,0,2015
11400.0, 36 months,5 years,RENT,72000.0,Verified,Dec-2015,debt_consolidation,CA,18.3,660.0,664.0,0.0,13.0,1.0,6031.0,34.5,25.0,Individual,1.0,1.0,0,2015
18000.0, 60 months,< 1 year,RENT,60000.0,Source Verified,Dec-2015,debt_consolidation,ND,9.6,660.0,664.0,1.0,11.0,0.0,10420.0,56.3,26.0,Individual,0.0,0.0,1,2015
10000.0, 36 months,1 year,RENT,43000.0,Source Verified,Dec-2015,major_purchase,MD,21.52,670.0,674.0,2.0,26.0,0.0,2381.0,17.3,34.0,Individual,0.0,0.0,0,2015
10500.0, 36 months,4 years,RENT,65000.0,Not Verified,Dec-2015,credit_card,CA,15.69,690.0,694.0,1.0,10.0,0.0,13288.0,39.0,15.0,Individual,0.0,0.0,0,2015
12000.0, 60 months,10+ years,MORTGAGE,47840.0,Not Verified,Dec-2015,credit_card,WV,24.99,710.0,714.0,1.0,5.0,0.0,18469.0,90.1,18.0,Individual,2.0,0.0,0,2015
35000.0, 60 months,7 years,MORTGAGE,125000.0,Verified,Dec-2015,debt_consolidation,CA,4.94,710.0,714.0,1.0,4.0,0.0,47.0,0.3,17.0,Individual,2.0,0.0,0,2015
17600.0, 60 months,9 years,RENT,44000.0,Source Verified,Dec-2015,debt_consolidation,CO,36.82,660.0,664.0,0.0,18.0,0.0,41722.0,84.6,39.0,Individual,0.0,0.0,0,2015
3100.0, 36 months,3 years,OWN,125000.0,Source Verified,Dec-2015,small_business,GA,27.22,670.0,674.0,1.0,12.0,0.0,35464.0,84.4,30.0,Individual,3.0,0.0,0,2015
3200.0, 36 months,5 years,RENT,17000.0,Verified,Dec-2015,credit_card,CA,15.03,660.0,664.0,1.0,8.0,0.0,2394.0,34.2,25.0,Individual,0.0,0.0,0,2015
7500.0, 36 months,< 1 year,RENT,26640.0,Not Verified,Dec-2015,debt_consolidation,TX,17.75,730.0,734.0,0.0,19.0,0.0,8467.0,14.2,32.0,Individual,0.0,0.0,0,2015
10000.0, 36 months,9 years,RENT,172000.0,Source Verified,Dec-2015,debt_consolidation,CA,7.68,670.0,674.0,0.0,8.0,0.0,10524.0,84.9,19.0,Individual,2.0,0.0,0,2015
10000.0, 60 months,3 years,RENT,43000.0,Source Verified,Dec-2015,debt_consolidation,AL,29.72,690.0,694.0,0.0,9.0,0.0,7591.0,42.2,13.0,Individual,0.0,0.0,1,2015
6000.0, 36 months,10+ years,MORTGAGE,50000.0,Source Verified,Dec-2015,debt_consolidation,KS,9.0,675.0,679.0,3.0,11.0,0.0,4300.0,25.9,26.0,Individual,2.0,0.0,0,2015
16800.0, 60 months,9 years,MORTGAGE,65000.0,Source Verified,Dec-2015,credit_card,MN,26.99,720.0,724.0,2.0,11.0,0.0,21221.0,44.4,26.0,Individual,2.0,0.0,0,2015
28000.0, 36 months,5 years,OWN,132000.0,Verified,Dec-2015,debt_consolidation,TX,13.45,680.0,684.0,0.0,4.0,0.0,13434.0,58.0,20.0,Individual,3.0,0.0,0,2015
16500.0, 36 months,9 years,RENT,36000.0,Verified,Dec-2015,debt_consolidation,CA,38.37,675.0,679.0,1.0,8.0,0.0,6457.0,65.9,20.0,Individual,0.0,0.0,1,2015
14000.0, 36 months,,OWN,50000.0,Verified,Dec-2015,home_improvement,FL,10.86,660.0,664.0,0.0,4.0,0.0,7062.0,35.3,20.0,Individual,6.0,0.0,0,2015
8000.0, 36 months,1 year,MORTGAGE,70000.0,Not Verified,Dec-2015,car,NY,12.53,710.0,714.0,0.0,11.0,0.0,9600.0,46.6,21.0,Individual,2.0,0.0,0,2015
10975.0, 60 months,5 years,OWN,65000.0,Source Verified,Dec-2015,debt_consolidation,NC,37.43,660.0,664.0,1.0,13.0,0.0,8022.0,60.8,19.0,Individual,0.0,0.0,1,2015
35000.0, 60 months,2 years,MORTGAGE,98800.0,Source Verified,Dec-2015,debt_consolidation,MN,26.65,715.0,719.0,0.0,14.0,0.0,38120.0,78.8,22.0,Individual,3.0,0.0,0,2015
8000.0, 36 months,3 years,RENT,80000.0,Verified,Dec-2015,major_purchase,NJ,31.73,670.0,674.0,0.0,15.0,0.0,26823.0,81.8,26.0,Individual,0.0,0.0,1,2015
5000.0, 36 months,4 years,MORTGAGE,40000.0,Verified,Dec-2015,debt_consolidation,AZ,23.67,660.0,664.0,4.0,14.0,0.0,7646.0,43.0,19.0,Individual,1.0,0.0,0,2015
25500.0, 36 months,10+ years,MORTGAGE,51000.0,Source Verified,Dec-2015,debt_consolidation,MO,25.67,675.0,679.0,1.0,18.0,0.0,42543.0,60.4,27.0,Individual,5.0,0.0,1,2015
14575.0, 36 months,10+ years,MORTGAGE,64000.0,Verified,Dec-2015,debt_consolidation,FL,20.63,675.0,679.0,0.0,15.0,0.0,12361.0,38.5,38.0,Individual,3.0,0.0,0,2015
2800.0, 36 months,< 1 year,MORTGAGE,43000.0,Not Verified,Dec-2015,debt_consolidation,TX,18.56,685.0,689.0,0.0,11.0,0.0,2598.0,17.9,22.0,Individual,0.0,0.0,0,2015
8300.0, 36 months,,RENT,18864.0,Verified,Dec-2015,debt_consolidation,NV,28.12,700.0,704.0,0.0,8.0,0.0,13748.0,50.5,10.0,Individual,0.0,0.0,0,2015
9600.0, 36 months,5 years,RENT,50000.0,Source Verified,Dec-2015,debt_consolidation,CA,20.67,660.0,664.0,1.0,7.0,1.0,8343.0,62.7,23.0,Individual,0.0,1.0,0,2015
6500.0, 36 months,10+ years,MORTGAGE,80900.0,Source Verified,Dec-2015,credit_card,FL,17.36,695.0,699.0,1.0,15.0,0.0,33281.0,82.2,17.0,Individual,1.0,0.0,0,2015
10000.0, 36 months,2 years,RENT,62500.0,Not Verified,Dec-2015,debt_consolidation,IL,21.27,750.0,754.0,0.0,18.0,0.0,12735.0,19.4,19.0,Individual,0.0,0.0,0,2015
20000.0, 36 months,10+ years,MORTGAGE,75000.0,Not Verified,Dec-2015,debt_consolidation,CA,11.67,780.0,784.0,0.0,13.0,0.0,21207.0,41.7,19.0,Individual,2.0,0.0,0,2015
10000.0, 36 months,10+ years,MORTGAGE,55000.0,Not Verified,Dec-2015,home_improvement,CA,22.23,700.0,704.0,0.0,14.0,0.0,5923.0,37.3,22.0,Individual,3.0,0.0,0,2015
35000.0, 60 months,7 years,MORTGAGE,91793.28,Source Verified,Dec-2015,debt_consolidation,TN,26.09,670.0,674.0,0.0,11.0,0.0,19850.0,84.1,49.0,Individual,4.0,0.0,0,2015
10000.0, 60 months,4 years,MORTGAGE,72000.0,Source Verified,Dec-2015,debt_consolidation,MO,29.0,700.0,704.0,0.0,20.0,0.0,24728.0,42.6,60.0,Individual,7.0,0.0,0,2015
12000.0, 36 months,10+ years,RENT,50000.0,Source Verified,Dec-2015,credit_card,CA,14.95,670.0,674.0,0.0,7.0,0.0,6480.0,58.9,7.0,Individual,0.0,0.0,0,2015
5600.0, 36 months,< 1 year,MORTGAGE,50000.0,Source Verified,Dec-2015,debt_consolidation,NC,14.62,680.0,684.0,0.0,13.0,0.0,2349.0,11.6,21.0,Individual,1.0,0.0,0,2015
8000.0, 36 months,10+ years,RENT,47000.0,Source Verified,Dec-2015,debt_consolidation,NJ,16.73,670.0,674.0,0.0,8.0,1.0,10492.0,48.1,17.0,Individual,0.0,1.0,0,2015
6000.0, 36 months,2 years,RENT,30000.0,Verified,Dec-2015,credit_card,UT,27.16,690.0,694.0,1.0,10.0,0.0,6800.0,35.1,15.0,Individual,0.0,0.0,0,2015
19200.0, 60 months,6 years,RENT,58000.0,Verified,Dec-2015,other,TX,19.78,665.0,669.0,1.0,7.0,1.0,277.0,4.8,21.0,Individual,1.0,1.0,0,2015
17000.0, 60 months,< 1 year,MORTGAGE,50000.0,Source Verified,Dec-2015,debt_consolidation,TX,14.19,660.0,664.0,1.0,17.0,0.0,16708.0,30.6,37.0,Individual,2.0,0.0,0,2015
6025.0, 36 months,5 years,MORTGAGE,40000.0,Source Verified,Dec-2015,credit_card,MA,6.66,680.0,684.0,2.0,7.0,0.0,2773.0,54.4,9.0,Individual,1.0,0.0,0,2015
6000.0, 36 months,1 year,RENT,45000.0,Verified,Dec-2015,medical,NY,10.0,675.0,679.0,0.0,7.0,0.0,4832.0,47.4,13.0,Individual,0.0,0.0,0,2015
2000.0, 36 months,10+ years,RENT,50000.0,Verified,Dec-2015,debt_consolidation,TX,14.23,740.0,744.0,0.0,8.0,0.0,107.0,0.8,18.0,Individual,0.0,0.0,0,2015
1400.0, 36 months,10+ years,RENT,83000.0,Source Verified,Dec-2015,medical,CA,14.5,660.0,664.0,1.0,15.0,0.0,10543.0,59.9,19.0,Individual,0.0,0.0,0,2015
16000.0, 36 months,10+ years,MORTGAGE,75000.0,Verified,Dec-2015,debt_consolidation,NV,12.29,665.0,669.0,2.0,9.0,1.0,7965.0,37.7,21.0,Individual,4.0,1.0,0,2015
10000.0, 36 months,2 years,MORTGAGE,120000.0,Verified,Dec-2015,other,SC,38.07,675.0,679.0,1.0,17.0,0.0,22142.0,45.7,22.0,Individual,0.0,0.0,0,2015
4800.0, 36 months,4 years,RENT,24480.0,Verified,Dec-2015,credit_card,CA,9.35,675.0,679.0,0.0,4.0,0.0,7385.0,91.2,4.0,Individual,0.0,0.0,0,2015
14000.0, 36 months,10+ years,OWN,90000.0,Source Verified,Dec-2015,other,TX,0.8,665.0,669.0,0.0,3.0,1.0,1501.0,50.0,11.0,Individual,1.0,0.0,1,2015
15350.0, 36 months,3 years,RENT,58000.0,Not Verified,Dec-2015,credit_card,KS,22.04,715.0,719.0,1.0,12.0,0.0,11759.0,46.8,20.0,Individual,1.0,0.0,0,2015
16000.0, 60 months,10+ years,RENT,85000.0,Not Verified,Dec-2015,debt_consolidation,PA,13.34,670.0,674.0,2.0,19.0,0.0,12372.0,35.2,35.0,Individual,5.0,0.0,0,2015
18000.0, 36 months,1 year,OWN,45000.0,Verified,Dec-2015,debt_consolidation,NY,15.73,695.0,699.0,0.0,17.0,0.0,15893.0,48.2,40.0,Individual,1.0,0.0,0,2015
5000.0, 36 months,3 years,MORTGAGE,50000.0,Verified,Dec-2015,credit_card,TX,25.78,695.0,699.0,0.0,13.0,0.0,6764.0,22.9,22.0,Individual,1.0,0.0,0,2015
28000.0, 36 months,10+ years,MORTGAGE,193000.0,Source Verified,Dec-2015,credit_card,MI,15.42,715.0,719.0,1.0,17.0,0.0,48988.0,66.2,37.0,Individual,5.0,0.0,0,2015
11875.0, 36 months,10+ years,MORTGAGE,30000.0,Not Verified,Dec-2015,debt_consolidation,NM,30.08,685.0,689.0,0.0,7.0,0.0,18615.0,83.9,21.0,Individual,6.0,0.0,0,2015
18000.0, 60 months,5 years,RENT,77210.0,Source Verified,Dec-2015,debt_consolidation,CA,22.37,695.0,699.0,1.0,13.0,0.0,20172.0,99.9,40.0,Individual,0.0,0.0,0,2015
16500.0, 36 months,8 years,MORTGAGE,82000.0,Not Verified,Dec-2015,debt_consolidation,IN,8.18,750.0,754.0,0.0,8.0,0.0,17344.0,58.4,15.0,Individual,3.0,0.0,0,2015
5000.0, 36 months,10+ years,RENT,37000.0,Source Verified,Dec-2015,credit_card,NY,37.19,660.0,664.0,1.0,15.0,0.0,2623.0,20.8,29.0,Individual,0.0,0.0,0,2015
15000.0, 36 months,10+ years,RENT,54000.0,Not Verified,Dec-2015,debt_consolidation,CT,18.13,780.0,784.0,0.0,10.0,0.0,5708.0,21.3,16.0,Individual,0.0,0.0,0,2015
9175.0, 36 months,8 years,RENT,42000.0,Source Verified,Dec-2015,debt_consolidation,IN,25.0,660.0,664.0,3.0,9.0,0.0,7285.0,72.1,31.0,Individual,0.0,0.0,1,2015
28000.0, 60 months,10+ years,MORTGAGE,62000.0,Not Verified,Dec-2015,credit_card,NY,32.18,710.0,714.0,0.0,9.0,0.0,29464.0,76.5,18.0,Individual,2.0,0.0,0,2015
18000.0, 36 months,1 year,RENT,75000.0,Verified,Dec-2015,debt_consolidation,TX,19.47,670.0,674.0,1.0,16.0,0.0,14794.0,49.5,25.0,Individual,0.0,0.0,0,2015
22000.0, 36 months,< 1 year,RENT,93600.0,Verified,Dec-2015,credit_card,NH,15.52,660.0,664.0,1.0,9.0,0.0,18934.0,62.1,17.0,Individual,0.0,0.0,0,2015
7800.0, 36 months,9 years,MORTGAGE,80000.0,Verified,Dec-2015,debt_consolidation,TN,18.81,665.0,669.0,0.0,6.0,1.0,2005.0,22.8,20.0,Individual,1.0,0.0,0,2015
17000.0, 36 months,10+ years,OWN,44928.0,Source Verified,Dec-2015,debt_consolidation,TX,21.13,690.0,694.0,0.0,7.0,0.0,18395.0,60.3,13.0,Individual,1.0,0.0,0,2015
11500.0, 36 months,< 1 year,RENT,85000.0,Verified,Dec-2015,credit_card,NY,5.76,730.0,734.0,0.0,7.0,0.0,13594.0,39.3,20.0,Individual,0.0,0.0,0,2015
15000.0, 36 months,10+ years,MORTGAGE,105000.0,Source Verified,Dec-2015,credit_card,CA,10.2,690.0,694.0,0.0,9.0,0.0,11849.0,62.7,19.0,Individual,2.0,0.0,0,2015
28000.0, 36 months,10+ years,MORTGAGE,82000.0,Source Verified,Dec-2015,debt_consolidation,MN,21.18,700.0,704.0,0.0,8.0,0.0,55260.0,90.6,38.0,Individual,6.0,0.0,0,2015
